data,title
আর ক্রিমিনালরাও জানে কয়দিন পর সব চুপ হয়ে যাবে তাই গ্রেফতারের পরও সুখের হাসি হাসেএটা তাদের বিবেকে পরা ছাই,নিশ্চিত নেতিবাচক
খারাপ লাগলেও বলে যাইএই ধারা এভাবেই চলতে থাকবেআজ আবরার কাল আরেক আবরারআমি বা আপনি,নিশ্চিত নেতিবাচক
অমিত শাহা হিন্দুর বাচ্চা টা কে ধরে সবার সামনে ফাঁসি দিতে হবে,নিশ্চিত নেতিবাচক
অমিত সাহা গুষ্টি চোদ খানকির বাচ্চা জাতি তুলে গালি দিবি না,নিশ্চিত নেতিবাচক
আমিত সাহাপ্রিয়া সাহা সকল সাহারা বাংলাদেশের আইনের উপরেওদেরকে দেশের আইন কিছু করতে পারবেনা,নিশ্চিত নেতিবাচক
এদেশে হিন্দুদের ক্ষমতাই বেশি মনে হয়,কিছুটা নেতিবাচক
এতদিন পর এটা বুঝলেন আপনি এত বড় একটা সত্য কথা,কিছুটা ইতিবাচক
ওদেরকে পিটিয়ে মারা উচিত মানুষের সামনে,নিশ্চিত নেতিবাচক
মনে হচ্ছে অমিত সাহা হিন্দু বলে বাদ দেওয়া হচ্ছে,নিশ্চিত নেতিবাচক
একদিন বাংলাদেশের আদালতে লিখা থাকবে,কিছুটা ইতিবাচক
অমিত সাহা হল ইস্কন সদস্য তাই আসেনি,নিশ্চিত নেতিবাচক
আমিত সাহা সে তো ভারতের বিজেপি নেতা তাই বাংলাদেশ প্রাসাশন ভয় পাই,নিশ্চিত নেতিবাচক
কুত্তা সাহা মুদির দালাল এই বান্দির পোলারে ফাসিতে জুলানো হোক,নিশ্চিত নেতিবাচক
সাংবাদিকরা কেন শুধু শুধু একজন নির্দোষকে ফাসানোর চেস্টা করছে সিসিটিভিই খুনের আসল প্রমাণ তাহলে সিসিটিভিতে অমিত শাহ না থাকা সত্যেও কেন আপনারা তার শাস্তি চাচ্ছেন,নিরপেক্ষ
